codigo_ine,nombre,provincia,cod_provincia,ccaa
40178,San Cristóbal de la Vega,Segovia,40,Castilla y León
40906,San Cristóbal de Segovia,Segovia,40,Castilla y León
40182,San Martín y Mudrián,Segovia,40,Castilla y León
40183,San Miguel de Bernuy,Segovia,40,Castilla y León
40184,San Pedro de Gaíllos,Segovia,40,Castilla y León
40179,Sanchonuño,Segovia,40,Castilla y León
40180,Sangarcía,Segovia,40,Castilla y León
40185,Santa María la Real de Nieva,Segovia,40,Castilla y León
40186,Santa Marta del Cerro,Segovia,40,Castilla y León
40188,Santiuste de Pedraza,Segovia,40,Castilla y León
40189,Santiuste de San Juan Bautista,Segovia,40,Castilla y León
40190,Santo Domingo de Pirón,Segovia,40,Castilla y León
40191,Santo Tomé del Puerto,Segovia,40,Castilla y León
40192,Sauquillo de Cabezas,Segovia,40,Castilla y León
40193,Sebúlcor,Segovia,40,Castilla y León
40194,Segovia,Segovia,40,Castilla y León
40195,Sepúlveda,Segovia,40,Castilla y León
40196,Sequera de Fresno,Segovia,40,Castilla y León
40198,Sotillo,Segovia,40,Castilla y León
40199,Sotosalbos,Segovia,40,Castilla y León
40200,Tabanera la Luenga,Segovia,40,Castilla y León
40201,Tolocirio,Segovia,40,Castilla y León
40206,Torre Val de San Pedro,Segovia,40,Castilla y León
40202,Torreadrada,Segovia,40,Castilla y León
40203,Torrecaballeros,Segovia,40,Castilla y León
40204,Torrecilla del Pinar,Segovia,40,Castilla y León
40205,Torreiglesias,Segovia,40,Castilla y León
40207,Trescasas,Segovia,40,Castilla y León
40208,Turégano,Segovia,40,Castilla y León
40210,Urueñas,Segovia,40,Castilla y León
40211,Valdeprados,Segovia,40,Castilla y León
40212,Valdevacas de Montejo,Segovia,40,Castilla y León
40213,Valdevacas y Guijar,Segovia,40,Castilla y León
40218,Valle de Tabladillo,Segovia,40,Castilla y León
40219,Vallelado,Segovia,40,Castilla y León
40220,Valleruela de Pedraza,Segovia,40,Castilla y León
40221,Valleruela de Sepúlveda,Segovia,40,Castilla y León
40214,Valseca,Segovia,40,Castilla y León
40215,Valtiendas,Segovia,40,Castilla y León
40216,Valverde del Majano,Segovia,40,Castilla y León
40222,Veganzones,Segovia,40,Castilla y León
40223,Vegas de Matute,Segovia,40,Castilla y León
40224,Ventosilla y Tejadilla,Segovia,40,Castilla y León
40225,Villacastín,Segovia,40,Castilla y León
40228,Villaverde de Íscar,Segovia,40,Castilla y León
40229,Villaverde de Montejo,Segovia,40,Castilla y León
40230,Villeguillo,Segovia,40,Castilla y León
40231,Yanguas de Eresma,Segovia,40,Castilla y León
40233,Zarzuela del Monte,Segovia,40,Castilla y León
40234,Zarzuela del Pinar,Segovia,40,Castilla y León
41001,Aguadulce,Sevilla,41,Andalucía
41002,Alanís,Sevilla,41,Andalucía
41003,Albaida del Aljarafe,Sevilla,41,Andalucía
41004,Alcalá de Guadaíra,Sevilla,41,Andalucía
41005,Alcalá del Río,Sevilla,41,Andalucía
41006,Alcolea del Río,Sevilla,41,Andalucía
41007,"Algaba, La",Sevilla,41,Andalucía
41008,Algámitas,Sevilla,41,Andalucía
41009,Almadén de la Plata,Sevilla,41,Andalucía
41010,Almensilla,Sevilla,41,Andalucía
41011,Arahal,Sevilla,41,Andalucía
41012,Aznalcázar,Sevilla,41,Andalucía
41013,Aznalcóllar,Sevilla,41,Andalucía
41014,Badolatosa,Sevilla,41,Andalucía
41015,Benacazón,Sevilla,41,Andalucía
41016,Bollullos de la Mitación,Sevilla,41,Andalucía
41017,Bormujos,Sevilla,41,Andalucía
41018,Brenes,Sevilla,41,Andalucía
41019,Burguillos,Sevilla,41,Andalucía
41020,"Cabezas de San Juan, Las",Sevilla,41,Andalucía
41021,Camas,Sevilla,41,Andalucía
41022,"Campana, La",Sevilla,41,Andalucía
41023,Cantillana,Sevilla,41,Andalucía
41901,Cañada Rosal,Sevilla,41,Andalucía
41024,Carmona,Sevilla,41,Andalucía
41025,Carrión de los Céspedes,Sevilla,41,Andalucía
41026,Casariche,Sevilla,41,Andalucía
41027,Castilblanco de los Arroyos,Sevilla,41,Andalucía
41028,Castilleja de Guzmán,Sevilla,41,Andalucía
41029,Castilleja de la Cuesta,Sevilla,41,Andalucía
41030,Castilleja del Campo,Sevilla,41,Andalucía
41031,"Castillo de las Guardas, El",Sevilla,41,Andalucía
41032,Cazalla de la Sierra,Sevilla,41,Andalucía
41033,Constantina,Sevilla,41,Andalucía
41034,Coria del Río,Sevilla,41,Andalucía
41035,Coripe,Sevilla,41,Andalucía
41036,"Coronil, El",Sevilla,41,Andalucía
41037,"Corrales, Los",Sevilla,41,Andalucía
41903,"Cuervo de Sevilla, El",Sevilla,41,Andalucía
41038,Dos Hermanas,Sevilla,41,Andalucía
41039,Écija,Sevilla,41,Andalucía
41040,Espartinas,Sevilla,41,Andalucía
41041,Estepa,Sevilla,41,Andalucía
41042,Fuentes de Andalucía,Sevilla,41,Andalucía
41043,"Garrobo, El",Sevilla,41,Andalucía
41044,Gelves,Sevilla,41,Andalucía
41045,Gerena,Sevilla,41,Andalucía
41046,Gilena,Sevilla,41,Andalucía
41047,Gines,Sevilla,41,Andalucía
41048,Guadalcanal,Sevilla,41,Andalucía
41049,Guillena,Sevilla,41,Andalucía
41050,Herrera,Sevilla,41,Andalucía
41051,Huévar del Aljarafe,Sevilla,41,Andalucía
41902,Isla Mayor,Sevilla,41,Andalucía
41052,Lantejuela,Sevilla,41,Andalucía
41053,Lebrija,Sevilla,41,Andalucía
41054,Lora de Estepa,Sevilla,41,Andalucía
41055,Lora del Río,Sevilla,41,Andalucía
41056,"Luisiana, La",Sevilla,41,Andalucía
41057,"Madroño, El",Sevilla,41,Andalucía
41058,Mairena del Alcor,Sevilla,41,Andalucía
41059,Mairena del Aljarafe,Sevilla,41,Andalucía
41060,Marchena,Sevilla,41,Andalucía
41061,Marinaleda,Sevilla,41,Andalucía
41062,Martín de la Jara,Sevilla,41,Andalucía
41063,"Molares, Los",Sevilla,41,Andalucía
41064,Montellano,Sevilla,41,Andalucía
41065,Morón de la Frontera,Sevilla,41,Andalucía
41066,"Navas de la Concepción, Las",Sevilla,41,Andalucía
41067,Olivares,Sevilla,41,Andalucía
41068,Osuna,Sevilla,41,Andalucía
41069,"Palacios y Villafranca, Los",Sevilla,41,Andalucía
41904,"Palmar de Troya, El",Sevilla,41,Andalucía
41070,Palomares del Río,Sevilla,41,Andalucía
41071,Paradas,Sevilla,41,Andalucía
41072,Pedrera,Sevilla,41,Andalucía
41073,"Pedroso, El",Sevilla,41,Andalucía
41074,Peñaflor,Sevilla,41,Andalucía
41075,Pilas,Sevilla,41,Andalucía
41076,Pruna,Sevilla,41,Andalucía
41077,"Puebla de Cazalla, La",Sevilla,41,Andalucía
41078,"Puebla de los Infantes, La",Sevilla,41,Andalucía
41079,"Puebla del Río, La",Sevilla,41,Andalucía
41080,"Real de la Jara, El",Sevilla,41,Andalucía
41081,"Rinconada, La",Sevilla,41,Andalucía
41082,"Roda de Andalucía, La",Sevilla,41,Andalucía
41083,"Ronquillo, El",Sevilla,41,Andalucía
41084,"Rubio, El",Sevilla,41,Andalucía
41085,Salteras,Sevilla,41,Andalucía
41086,San Juan de Aznalfarache,Sevilla,41,Andalucía
41088,San Nicolás del Puerto,Sevilla,41,Andalucía
41087,Sanlúcar la Mayor,Sevilla,41,Andalucía
41089,Santiponce,Sevilla,41,Andalucía
41090,"Saucejo, El",Sevilla,41,Andalucía
41091,Sevilla,Sevilla,41,Andalucía
41092,Tocina,Sevilla,41,Andalucía
41093,Tomares,Sevilla,41,Andalucía
41094,Umbrete,Sevilla,41,Andalucía
41095,Utrera,Sevilla,41,Andalucía
41096,Valencina de la Concepción,Sevilla,41,Andalucía
41097,Villamanrique de la Condesa,Sevilla,41,Andalucía
41100,Villanueva de San Juan,Sevilla,41,Andalucía
41098,Villanueva del Ariscal,Sevilla,41,Andalucía
41099,Villanueva del Río y Minas,Sevilla,41,Andalucía
41101,Villaverde del Río,Sevilla,41,Andalucía
41102,"Viso del Alcor, El",Sevilla,41,Andalucía
42001,Abejar,Soria,42,Castilla y León
42003,Adradas,Soria,42,Castilla y León
42004,Ágreda,Soria,42,Castilla y León
42006,Alconaba,Soria,42,Castilla y León
42007,Alcubilla de Avellaneda,Soria,42,Castilla y León
42008,Alcubilla de las Peñas,Soria,42,Castilla y León
42009,Aldealafuente,Soria,42,Castilla y León
42010,Aldealices,Soria,42,Castilla y León
42011,Aldealpozo,Soria,42,Castilla y León
42012,Aldealseñor,Soria,42,Castilla y León
42013,Aldehuela de Periáñez,Soria,42,Castilla y León
42014,"Aldehuelas, Las",Soria,42,Castilla y León
42015,Alentisque,Soria,42,Castilla y León
42016,Aliud,Soria,42,Castilla y León
42017,Almajano,Soria,42,Castilla y León
42018,Almaluez,Soria,42,Castilla y León
42019,Almarza,Soria,42,Castilla y León
42020,Almazán,Soria,42,Castilla y León
42021,Almazul,Soria,42,Castilla y León
42022,Almenar de Soria,Soria,42,Castilla y León
42023,Alpanseque,Soria,42,Castilla y León
42024,Arancón,Soria,42,Castilla y León
42025,Arcos de Jalón,Soria,42,Castilla y León
42026,Arenillas,Soria,42,Castilla y León
42027,Arévalo de la Sierra,Soria,42,Castilla y León
42028,Ausejo de la Sierra,Soria,42,Castilla y León
42029,Baraona,Soria,42,Castilla y León
42030,Barca,Soria,42,Castilla y León
42031,Barcones,Soria,42,Castilla y León
42032,Bayubas de Abajo,Soria,42,Castilla y León
42033,Bayubas de Arriba,Soria,42,Castilla y León
42034,Beratón,Soria,42,Castilla y León
42035,Berlanga de Duero,Soria,42,Castilla y León
42036,Blacos,Soria,42,Castilla y León
42037,Bliecos,Soria,42,Castilla y León
42038,Borjabad,Soria,42,Castilla y León
42039,Borobia,Soria,42,Castilla y León
42041,Buberos,Soria,42,Castilla y León
42042,Buitrago,Soria,42,Castilla y León
42043,Burgo de Osma-Ciudad de Osma,Soria,42,Castilla y León
42044,Cabrejas del Campo,Soria,42,Castilla y León
42045,Cabrejas del Pinar,Soria,42,Castilla y León
42046,Calatañazor,Soria,42,Castilla y León
42048,Caltojar,Soria,42,Castilla y León
42049,Candilichera,Soria,42,Castilla y León
42050,Cañamaque,Soria,42,Castilla y León
42051,Carabantes,Soria,42,Castilla y León
42052,Caracena,Soria,42,Castilla y León
42053,Carrascosa de Abajo,Soria,42,Castilla y León
42054,Carrascosa de la Sierra,Soria,42,Castilla y León
42055,Casarejos,Soria,42,Castilla y León
42056,Castilfrío de la Sierra,Soria,42,Castilla y León
42058,Castillejo de Robledo,Soria,42,Castilla y León
42057,Castilruiz,Soria,42,Castilla y León
42059,Centenera de Andaluz,Soria,42,Castilla y León
42060,Cerbón,Soria,42,Castilla y León
42061,Cidones,Soria,42,Castilla y León
42062,Cigudosa,Soria,42,Castilla y León
42063,Cihuela,Soria,42,Castilla y León
42064,Ciria,Soria,42,Castilla y León
42065,Cirujales del Río,Soria,42,Castilla y León
42068,Coscurita,Soria,42,Castilla y León
42069,Covaleda,Soria,42,Castilla y León
42070,Cubilla,Soria,42,Castilla y León
42071,Cubo de la Solana,Soria,42,Castilla y León
42073,Cueva de Ágreda,Soria,42,Castilla y León
42075,Dévanos,Soria,42,Castilla y León
42076,Deza,Soria,42,Castilla y León
42078,Duruelo de la Sierra,Soria,42,Castilla y León
42079,Escobosa de Almazán,Soria,42,Castilla y León
42080,Espeja de San Marcelino,Soria,42,Castilla y León
42081,Espejón,Soria,42,Castilla y León
42082,Estepa de San Juan,Soria,42,Castilla y León
42083,Frechilla de Almazán,Soria,42,Castilla y León
42084,Fresno de Caracena,Soria,42,Castilla y León
42085,Fuentearmegil,Soria,42,Castilla y León
42086,Fuentecambrón,Soria,42,Castilla y León
42087,Fuentecantos,Soria,42,Castilla y León
42088,Fuentelmonge,Soria,42,Castilla y León
42089,Fuentelsaz de Soria,Soria,42,Castilla y León
42090,Fuentepinilla,Soria,42,Castilla y León
42092,Fuentes de Magaña,Soria,42,Castilla y León
42093,Fuentestrún,Soria,42,Castilla y León
42094,Garray,Soria,42,Castilla y León
42095,Golmayo,Soria,42,Castilla y León
42096,Gómara,Soria,42,Castilla y León
42097,Gormaz,Soria,42,Castilla y León
42098,Herrera de Soria,Soria,42,Castilla y León
42100,Hinojosa del Campo,Soria,42,Castilla y León
42103,Langa de Duero,Soria,42,Castilla y León
42105,Liceras,Soria,42,Castilla y León
42106,"Losilla, La",Soria,42,Castilla y León
42107,Magaña,Soria,42,Castilla y León
42108,Maján,Soria,42,Castilla y León
42110,Matalebreras,Soria,42,Castilla y León
42111,Matamala de Almazán,Soria,42,Castilla y León
42113,Medinaceli,Soria,42,Castilla y León
42115,Miño de Medinaceli,Soria,42,Castilla y León
42116,Miño de San Esteban,Soria,42,Castilla y León
42117,Molinos de Duero,Soria,42,Castilla y León
42118,Momblona,Soria,42,Castilla y León
42119,Monteagudo de las Vicarías,Soria,42,Castilla y León
42120,Montejo de Tiermes,Soria,42,Castilla y León
42121,Montenegro de Cameros,Soria,42,Castilla y León
42123,Morón de Almazán,Soria,42,Castilla y León
42124,Muriel de la Fuente,Soria,42,Castilla y León
42125,Muriel Viejo,Soria,42,Castilla y León
42127,Nafría de Ucero,Soria,42,Castilla y León
42128,Narros,Soria,42,Castilla y León
42129,Navaleno,Soria,42,Castilla y León
42130,Nepas,Soria,42,Castilla y León
42131,Nolay,Soria,42,Castilla y León
42132,Noviercas,Soria,42,Castilla y León
42134,Ólvega,Soria,42,Castilla y León
42135,Oncala,Soria,42,Castilla y León
42139,Pinilla del Campo,Soria,42,Castilla y León
42140,Portillo de Soria,Soria,42,Castilla y León
42141,"Póveda de Soria, La",Soria,42,Castilla y León
42142,Pozalmuro,Soria,42,Castilla y León
42144,Quintana Redonda,Soria,42,Castilla y León
42145,Quintanas de Gormaz,Soria,42,Castilla y León
42148,Quiñonería,Soria,42,Castilla y León
42149,"Rábanos, Los",Soria,42,Castilla y León
42151,Rebollar,Soria,42,Castilla y León
42152,Recuerda,Soria,42,Castilla y León
42153,Rello,Soria,42,Castilla y León
42154,Renieblas,Soria,42,Castilla y León
42155,Retortillo de Soria,Soria,42,Castilla y León
42156,Reznos,Soria,42,Castilla y León
42157,"Riba de Escalote, La",Soria,42,Castilla y León
42158,Rioseco de Soria,Soria,42,Castilla y León
42159,Rollamienta,Soria,42,Castilla y León
42160,"Royo, El",Soria,42,Castilla y León
42161,Salduero,Soria,42,Castilla y León
42162,San Esteban de Gormaz,Soria,42,Castilla y León
42163,San Felices,Soria,42,Castilla y León
42164,San Leonardo de Yagüe,Soria,42,Castilla y León
42165,San Pedro Manrique,Soria,42,Castilla y León
42166,Santa Cruz de Yanguas,Soria,42,Castilla y León
42167,Santa María de Huerta,Soria,42,Castilla y León
42168,Santa María de las Hoyas,Soria,42,Castilla y León
42171,Serón de Nágima,Soria,42,Castilla y León
42172,Soliedra,Soria,42,Castilla y León
42173,Soria,Soria,42,Castilla y León
42174,Sotillo del Rincón,Soria,42,Castilla y León
42175,Suellacabras,Soria,42,Castilla y León
42176,Tajahuerce,Soria,42,Castilla y León
42177,Tajueco,Soria,42,Castilla y León
42178,Talveila,Soria,42,Castilla y León
42181,Tardelcuende,Soria,42,Castilla y León
42182,Taroda,Soria,42,Castilla y León
42183,Tejado,Soria,42,Castilla y León
42184,Torlengua,Soria,42,Castilla y León
42185,Torreblacos,Soria,42,Castilla y León
42187,Torrubia de Soria,Soria,42,Castilla y León
42188,Trévago,Soria,42,Castilla y León
42189,Ucero,Soria,42,Castilla y León
42190,Vadillo,Soria,42,Castilla y León
42191,Valdeavellano de Tera,Soria,42,Castilla y León
42192,Valdegeña,Soria,42,Castilla y León
42193,Valdelagua del Cerro,Soria,42,Castilla y León
42194,Valdemaluque,Soria,42,Castilla y León
42195,Valdenebro,Soria,42,Castilla y León
42196,Valdeprado,Soria,42,Castilla y León
42197,Valderrodilla,Soria,42,Castilla y León
42198,Valtajeros,Soria,42,Castilla y León
42200,Velamazán,Soria,42,Castilla y León
42201,Velilla de la Sierra,Soria,42,Castilla y León
42202,Velilla de los Ajos,Soria,42,Castilla y León
42204,Viana de Duero,Soria,42,Castilla y León
42205,Villaciervos,Soria,42,Castilla y León
42206,Villanueva de Gormaz,Soria,42,Castilla y León
42207,Villar del Ala,Soria,42,Castilla y León
42208,Villar del Campo,Soria,42,Castilla y León
42209,Villar del Río,Soria,42,Castilla y León
42211,"Villares de Soria, Los",Soria,42,Castilla y León
42212,Villasayas,Soria,42,Castilla y León
42213,Villaseca de Arciel,Soria,42,Castilla y León
42215,Vinuesa,Soria,42,Castilla y León
42216,Vizmanos,Soria,42,Castilla y León
42217,Vozmediano,Soria,42,Castilla y León
42218,Yanguas,Soria,42,Castilla y León
42219,Yelo,Soria,42,Castilla y León
43001,Aiguamúrcia,Tarragona,43,Cataluña
43002,Albinyana,Tarragona,43,Cataluña
43003,"Albiol, L'",Tarragona,43,Cataluña
43004,Alcanar,Tarragona,43,Cataluña
43005,Alcover,Tarragona,43,Cataluña
43904,"Aldea, L'",Tarragona,43,Cataluña
43006,Aldover,Tarragona,43,Cataluña
43007,"Aleixar, L'",Tarragona,43,Cataluña
43008,Alfara de Carles,Tarragona,43,Cataluña
43009,Alforja,Tarragona,43,Cataluña
43010,Alió,Tarragona,43,Cataluña
43011,Almoster,Tarragona,43,Cataluña
43012,Altafulla,Tarragona,43,Cataluña
43013,"Ametlla de Mar, L'",Tarragona,43,Cataluña
43906,"Ampolla, L'",Tarragona,43,Cataluña
43014,Amposta,Tarragona,43,Cataluña
43016,"Arboç, L'",Tarragona,43,Cataluña
43015,Arbolí,Tarragona,43,Cataluña
43017,"Argentera, L'",Tarragona,43,Cataluña
43018,Arnes,Tarragona,43,Cataluña
43019,Ascó,Tarragona,43,Cataluña
43020,Banyeres del Penedès,Tarragona,43,Cataluña
43021,Barberà de la Conca,Tarragona,43,Cataluña
43022,Batea,Tarragona,43,Cataluña
43023,Bellmunt del Priorat,Tarragona,43,Cataluña
43024,Bellvei,Tarragona,43,Cataluña
43025,Benifallet,Tarragona,43,Cataluña
43026,Benissanet,Tarragona,43,Cataluña
43027,"Bisbal de Montsant, La",Tarragona,43,Cataluña
43028,"Bisbal del Penedès, La",Tarragona,43,Cataluña
43029,Blancafort,Tarragona,43,Cataluña
43030,Bonastre,Tarragona,43,Cataluña
43031,"Borges del Camp, Les",Tarragona,43,Cataluña
43032,Bot,Tarragona,43,Cataluña
43033,Botarell,Tarragona,43,Cataluña
43034,Bràfim,Tarragona,43,Cataluña
43035,Cabacés,Tarragona,43,Cataluña
43036,Cabra del Camp,Tarragona,43,Cataluña
43037,Calafell,Tarragona,43,Cataluña
43903,Camarles,Tarragona,43,Cataluña
43038,Cambrils,Tarragona,43,Cataluña
43907,"Canonja, La",Tarragona,43,Cataluña
43039,Capafonts,Tarragona,43,Cataluña
43040,Capçanes,Tarragona,43,Cataluña
43041,Caseres,Tarragona,43,Cataluña
43042,Castellvell del Camp,Tarragona,43,Cataluña
43043,"Catllar, El",Tarragona,43,Cataluña
43045,Colldejou,Tarragona,43,Cataluña
43046,Conesa,Tarragona,43,Cataluña
43047,Constantí,Tarragona,43,Cataluña
43048,Corbera d'Ebre,Tarragona,43,Cataluña
43049,Cornudella de Montsant,Tarragona,43,Cataluña
43050,Creixell,Tarragona,43,Cataluña
43051,Cunit,Tarragona,43,Cataluña
43901,Deltebre,Tarragona,43,Cataluña
43053,Duesaigües,Tarragona,43,Cataluña
43054,"Espluga de Francolí, L'",Tarragona,43,Cataluña
43055,Falset,Tarragona,43,Cataluña
43056,"Fatarella, La",Tarragona,43,Cataluña
43057,"Febró, La",Tarragona,43,Cataluña
43058,"Figuera, La",Tarragona,43,Cataluña
43059,Figuerola del Camp,Tarragona,43,Cataluña
43060,Flix,Tarragona,43,Cataluña
43061,Forès,Tarragona,43,Cataluña
43062,Freginals,Tarragona,43,Cataluña
43063,"Galera, La",Tarragona,43,Cataluña
43064,Gandesa,Tarragona,43,Cataluña
43065,Garcia,Tarragona,43,Cataluña
43066,"Garidells, Els",Tarragona,43,Cataluña
43067,Ginestar,Tarragona,43,Cataluña
43068,Godall,Tarragona,43,Cataluña
43069,Gratallops,Tarragona,43,Cataluña
43070,"Guiamets, Els",Tarragona,43,Cataluña
43071,Horta de Sant Joan,Tarragona,43,Cataluña
43072,"Lloar, El",Tarragona,43,Cataluña
43073,Llorac,Tarragona,43,Cataluña
43074,Llorenç del Penedès,Tarragona,43,Cataluña
43076,Marçà,Tarragona,43,Cataluña
43075,Margalef,Tarragona,43,Cataluña
43077,Mas de Barberans,Tarragona,43,Cataluña
43078,Masdenverge,Tarragona,43,Cataluña
43079,Masllorenç,Tarragona,43,Cataluña
43080,"Masó, La",Tarragona,43,Cataluña
43081,Maspujols,Tarragona,43,Cataluña
43082,"Masroig, El",Tarragona,43,Cataluña
43083,"Milà, El",Tarragona,43,Cataluña
43084,Miravet,Tarragona,43,Cataluña
43085,"Molar, El",Tarragona,43,Cataluña
43086,Montblanc,Tarragona,43,Cataluña
43088,Montbrió del Camp,Tarragona,43,Cataluña
43089,Montferri,Tarragona,43,Cataluña
43090,"Montmell, El",Tarragona,43,Cataluña
43091,Mont-ral,Tarragona,43,Cataluña
43092,Mont-roig del Camp,Tarragona,43,Cataluña
43093,Móra d'Ebre,Tarragona,43,Cataluña
43094,Móra la Nova,Tarragona,43,Cataluña
43095,"Morell, El",Tarragona,43,Cataluña
43096,"Morera de Montsant, La",Tarragona,43,Cataluña
43097,"Nou de Gaià, La",Tarragona,43,Cataluña
43098,Nulles,Tarragona,43,Cataluña
43100,"Pallaresos, Els",Tarragona,43,Cataluña
43099,"Palma d'Ebre, La",Tarragona,43,Cataluña
43101,Passanant i Belltall,Tarragona,43,Cataluña
43102,Paüls,Tarragona,43,Cataluña
43103,Perafort,Tarragona,43,Cataluña
43104,"Perelló, El",Tarragona,43,Cataluña
43105,"Piles, Les",Tarragona,43,Cataluña
43106,"Pinell de Brai, El",Tarragona,43,Cataluña
43107,Pira,Tarragona,43,Cataluña
43108,"Pla de Santa Maria, El",Tarragona,43,Cataluña
43109,"Pobla de Mafumet, La",Tarragona,43,Cataluña
43110,"Pobla de Massaluca, La",Tarragona,43,Cataluña
43111,"Pobla de Montornès, La",Tarragona,43,Cataluña
43112,Poboleda,Tarragona,43,Cataluña
43113,"Pont d'Armentera, El",Tarragona,43,Cataluña
43141,Pontils,Tarragona,43,Cataluña
43114,Porrera,Tarragona,43,Cataluña
43115,Pradell de la Teixeta,Tarragona,43,Cataluña
43116,Prades,Tarragona,43,Cataluña
43117,Prat de Comte,Tarragona,43,Cataluña
43118,Pratdip,Tarragona,43,Cataluña
43119,Puigpelat,Tarragona,43,Cataluña
43120,Querol,Tarragona,43,Cataluña
43136,"Ràpita, La",Tarragona,43,Cataluña
43121,Rasquera,Tarragona,43,Cataluña
43122,Renau,Tarragona,43,Cataluña
43123,Reus,Tarragona,43,Cataluña
43124,"Riba, La",Tarragona,43,Cataluña
43125,Riba-roja d'Ebre,Tarragona,43,Cataluña
43126,"Riera de Gaià, La",Tarragona,43,Cataluña
43127,Riudecanyes,Tarragona,43,Cataluña
43128,Riudecols,Tarragona,43,Cataluña
43129,Riudoms,Tarragona,43,Cataluña
43130,Rocafort de Queralt,Tarragona,43,Cataluña
43131,Roda de Berà,Tarragona,43,Cataluña
43132,Rodonyà,Tarragona,43,Cataluña
43133,Roquetes,Tarragona,43,Cataluña
43134,"Rourell, El",Tarragona,43,Cataluña
43135,Salomó,Tarragona,43,Cataluña
43905,Salou,Tarragona,43,Cataluña
43137,Sant Jaume dels Domenys,Tarragona,43,Cataluña
43902,Sant Jaume d'Enveja,Tarragona,43,Cataluña
43138,Santa Bàrbara,Tarragona,43,Cataluña
43139,Santa Coloma de Queralt,Tarragona,43,Cataluña
43140,Santa Oliva,Tarragona,43,Cataluña
43142,Sarral,Tarragona,43,Cataluña
43143,Savallà del Comtat,Tarragona,43,Cataluña
43144,"Secuita, La",Tarragona,43,Cataluña
43145,"Selva del Camp, La",Tarragona,43,Cataluña
43146,Senan,Tarragona,43,Cataluña
43044,"Sénia, La",Tarragona,43,Cataluña
43147,Solivella,Tarragona,43,Cataluña
43148,Tarragona,Tarragona,43,Cataluña
43149,Tivenys,Tarragona,43,Cataluña
43150,Tivissa,Tarragona,43,Cataluña
43151,"Torre de Fontaubella, La",Tarragona,43,Cataluña
43152,"Torre de l'Espanyol, La",Tarragona,43,Cataluña
43153,Torredembarra,Tarragona,43,Cataluña
43154,Torroja del Priorat,Tarragona,43,Cataluña
43155,Tortosa,Tarragona,43,Cataluña
43156,Ulldecona,Tarragona,43,Cataluña
43157,Ulldemolins,Tarragona,43,Cataluña
43158,Vallclara,Tarragona,43,Cataluña
43159,Vallfogona de Riucorb,Tarragona,43,Cataluña
43160,Vallmoll,Tarragona,43,Cataluña
43161,Valls,Tarragona,43,Cataluña
43162,Vandellòs i l'Hospitalet de l'Infant,Tarragona,43,Cataluña
43163,"Vendrell, El",Tarragona,43,Cataluña
43164,Vespella de Gaià,Tarragona,43,Cataluña
43165,Vilabella,Tarragona,43,Cataluña
43175,Vilalba dels Arcs,Tarragona,43,Cataluña
43166,Vilallonga del Camp,Tarragona,43,Cataluña
43168,Vilanova de Prades,Tarragona,43,Cataluña
43167,Vilanova d'Escornalbou,Tarragona,43,Cataluña
43169,Vilaplana,Tarragona,43,Cataluña
43170,Vila-rodona,Tarragona,43,Cataluña
43171,Vila-seca,Tarragona,43,Cataluña
43172,Vilaverd,Tarragona,43,Cataluña
43173,"Vilella Alta, La",Tarragona,43,Cataluña
43174,"Vilella Baixa, La",Tarragona,43,Cataluña
43176,Vimbodí i Poblet,Tarragona,43,Cataluña
43177,Vinebre,Tarragona,43,Cataluña
43178,Vinyols i els Arcs,Tarragona,43,Cataluña
43052,Xerta,Tarragona,43,Cataluña
44001,Ababuj,Teruel,44,Aragón
44002,Abejuela,Teruel,44,Aragón
44003,Aguatón,Teruel,44,Aragón
44004,Aguaviva,Teruel,44,Aragón
44005,Aguilar del Alfambra,Teruel,44,Aragón
44006,Alacón,Teruel,44,Aragón
44007,Alba,Teruel,44,Aragón
44008,Albalate del Arzobispo,Teruel,44,Aragón
44009,Albarracín,Teruel,44,Aragón
44010,Albentosa,Teruel,44,Aragón
44011,Alcaine,Teruel,44,Aragón
44012,Alcalá de la Selva,Teruel,44,Aragón
44013,Alcañiz,Teruel,44,Aragón
44014,Alcorisa,Teruel,44,Aragón
44016,Alfambra,Teruel,44,Aragón
44017,Aliaga,Teruel,44,Aragón
44021,Allepuz,Teruel,44,Aragón
44022,Alloza,Teruel,44,Aragón
44023,Allueva,Teruel,44,Aragón
44018,Almohaja,Teruel,44,Aragón
44019,Alobras,Teruel,44,Aragón
44020,Alpeñés,Teruel,44,Aragón
44024,Anadón,Teruel,44,Aragón
44025,Andorra,Teruel,44,Aragón
44026,Arcos de las Salinas,Teruel,44,Aragón
44027,Arens de Lledó,Teruel,44,Aragón
44028,Argente,Teruel,44,Aragón
44029,Ariño,Teruel,44,Aragón
44031,Azaila,Teruel,44,Aragón
44032,Bádenas,Teruel,44,Aragón
44033,Báguena,Teruel,44,Aragón
44034,Bañón,Teruel,44,Aragón
44035,Barrachina,Teruel,44,Aragón
44036,Bea,Teruel,44,Aragón
44037,Beceite,Teruel,44,Aragón
44039,Bello,Teruel,44,Aragón
44038,Belmonte de San José,Teruel,44,Aragón
44040,Berge,Teruel,44,Aragón
44041,Bezas,Teruel,44,Aragón
44042,Blancas,Teruel,44,Aragón
44043,Blesa,Teruel,44,Aragón
44044,Bordón,Teruel,44,Aragón
44045,Bronchales,Teruel,44,Aragón
44046,Bueña,Teruel,44,Aragón
