codigo_origen,version_origen,codigo_destino,version_destino,nivel
1061,CNAE-2025,1061,CNAE-2009,4
1061,CNAE-2025,1086,CNAE-2009,4
1062,CNAE-2025,1062,CNAE-2009,4
1062,CNAE-2025,1086,CNAE-2009,4
107,CNAE-2025,107,CNAE-2009,3
107,CNAE-2025,108,CNAE-2009,3
1071,CNAE-2025,1071,CNAE-2009,4
1071,CNAE-2025,1086,CNAE-2009,4
1072,CNAE-2025,1072,CNAE-2009,4
1072,CNAE-2025,1086,CNAE-2009,4
1073,CNAE-2025,1073,CNAE-2009,4
1073,CNAE-2025,1086,CNAE-2009,4
108,CNAE-2025,108,CNAE-2009,3
1081,CNAE-2025,1081,CNAE-2009,4
1082,CNAE-2025,1082,CNAE-2009,4
1083,CNAE-2025,1083,CNAE-2009,4
1084,CNAE-2025,1084,CNAE-2009,4
1085,CNAE-2025,1085,CNAE-2009,4
1086,CNAE-2025,1086,CNAE-2009,4
1089,CNAE-2025,1089,CNAE-2009,4
109,CNAE-2025,109,CNAE-2009,3
1091,CNAE-2025,1091,CNAE-2009,4
1092,CNAE-2025,1092,CNAE-2009,4
11,CNAE-2025,10,CNAE-2009,2
11,CNAE-2025,11,CNAE-2009,2
110,CNAE-2025,108,CNAE-2009,3
110,CNAE-2025,110,CNAE-2009,3
1101,CNAE-2025,1101,CNAE-2009,4
1102,CNAE-2025,1102,CNAE-2009,4
1103,CNAE-2025,1103,CNAE-2009,4
1104,CNAE-2025,1104,CNAE-2009,4
1105,CNAE-2025,1105,CNAE-2009,4
1106,CNAE-2025,1106,CNAE-2009,4
1107,CNAE-2025,1089,CNAE-2009,4
1107,CNAE-2025,1107,CNAE-2009,4
12,CNAE-2025,12,CNAE-2009,2
120,CNAE-2025,120,CNAE-2009,3
1200,CNAE-2025,1200,CNAE-2009,4
13,CNAE-2025,13,CNAE-2009,2
13,CNAE-2025,18,CNAE-2009,2
131,CNAE-2025,131,CNAE-2009,3
1310,CNAE-2025,1310,CNAE-2009,4
132,CNAE-2025,132,CNAE-2009,3
1320,CNAE-2025,1320,CNAE-2009,4
133,CNAE-2025,133,CNAE-2009,3
133,CNAE-2025,181,CNAE-2009,3
1330,CNAE-2025,1330,CNAE-2009,4
1330,CNAE-2025,1812,CNAE-2009,4
139,CNAE-2025,132,CNAE-2009,3
139,CNAE-2025,139,CNAE-2009,3
1391,CNAE-2025,1391,CNAE-2009,4
1392,CNAE-2025,1392,CNAE-2009,4
1393,CNAE-2025,1393,CNAE-2009,4
1394,CNAE-2025,1394,CNAE-2009,4
1395,CNAE-2025,1395,CNAE-2009,4
1396,CNAE-2025,1320,CNAE-2009,4
1396,CNAE-2025,1392,CNAE-2009,4
1396,CNAE-2025,1396,CNAE-2009,4
1399,CNAE-2025,1399,CNAE-2009,4
14,CNAE-2025,14,CNAE-2009,2
141,CNAE-2025,141,CNAE-2009,3
141,CNAE-2025,143,CNAE-2009,3
1410,CNAE-2025,1413,CNAE-2009,4
1410,CNAE-2025,1414,CNAE-2009,4
1410,CNAE-2025,1419,CNAE-2009,4
1410,CNAE-2025,1431,CNAE-2009,4
1410,CNAE-2025,1439,CNAE-2009,4
142,CNAE-2025,141,CNAE-2009,3
142,CNAE-2025,142,CNAE-2009,3
1421,CNAE-2025,1413,CNAE-2009,4
1421,CNAE-2025,1414,CNAE-2009,4
1421,CNAE-2025,1419,CNAE-2009,4
1422,CNAE-2025,1414,CNAE-2009,4
1422,CNAE-2025,1419,CNAE-2009,4
1423,CNAE-2025,1412,CNAE-2009,4
1424,CNAE-2025,1411,CNAE-2009,4
1424,CNAE-2025,1420,CNAE-2009,4
1429,CNAE-2025,1419,CNAE-2009,4
15,CNAE-2025,15,CNAE-2009,2
15,CNAE-2025,16,CNAE-2009,2
15,CNAE-2025,22,CNAE-2009,2
151,CNAE-2025,151,CNAE-2009,3
1511,CNAE-2025,1511,CNAE-2009,4
1512,CNAE-2025,1512,CNAE-2009,4
152,CNAE-2025,152,CNAE-2009,3
152,CNAE-2025,162,CNAE-2009,3
152,CNAE-2025,221,CNAE-2009,3
152,CNAE-2025,222,CNAE-2009,3
1520,CNAE-2025,1520,CNAE-2009,4
1520,CNAE-2025,1629,CNAE-2009,4
1520,CNAE-2025,2219,CNAE-2009,4
1520,CNAE-2025,2229,CNAE-2009,4
16,CNAE-2025,16,CNAE-2009,2
161,CNAE-2025,161,CNAE-2009,3
1611,CNAE-2025,1610,CNAE-2009,4
1612,CNAE-2025,1610,CNAE-2009,4
162,CNAE-2025,162,CNAE-2009,3
1621,CNAE-2025,1621,CNAE-2009,4
1622,CNAE-2025,1622,CNAE-2009,4
1623,CNAE-2025,1623,CNAE-2009,4
1624,CNAE-2025,1624,CNAE-2009,4
1625,CNAE-2025,1623,CNAE-2009,4
1626,CNAE-2025,1629,CNAE-2009,4
1627,CNAE-2025,1621,CNAE-2009,4
1627,CNAE-2025,1622,CNAE-2009,4
1627,CNAE-2025,1623,CNAE-2009,4
1627,CNAE-2025,1624,CNAE-2009,4
1627,CNAE-2025,1629,CNAE-2009,4
1628,CNAE-2025,1629,CNAE-2009,4
1629,CNAE-2025,1623,CNAE-2009,4
17,CNAE-2025,17,CNAE-2009,2
171,CNAE-2025,171,CNAE-2009,3
1711,CNAE-2025,1711,CNAE-2009,4
1712,CNAE-2025,1712,CNAE-2009,4
172,CNAE-2025,172,CNAE-2009,3
1721,CNAE-2025,1721,CNAE-2009,4
1722,CNAE-2025,1722,CNAE-2009,4
1723,CNAE-2025,1723,CNAE-2009,4
1724,CNAE-2025,1724,CNAE-2009,4
1725,CNAE-2025,1729,CNAE-2009,4
18,CNAE-2025,18,CNAE-2009,2
18,CNAE-2025,74,CNAE-2009,2
18,CNAE-2025,82,CNAE-2009,2
181,CNAE-2025,181,CNAE-2009,3
181,CNAE-2025,742,CNAE-2009,3
181,CNAE-2025,821,CNAE-2009,3
1811,CNAE-2025,1811,CNAE-2009,4
1812,CNAE-2025,1812,CNAE-2009,4
1812,CNAE-2025,7420,CNAE-2009,4
1812,CNAE-2025,8219,CNAE-2009,4
1813,CNAE-2025,1813,CNAE-2009,4
1814,CNAE-2025,1814,CNAE-2009,4
182,CNAE-2025,182,CNAE-2009,3
1820,CNAE-2025,1820,CNAE-2009,4
19,CNAE-2025,19,CNAE-2009,2
191,CNAE-2025,191,CNAE-2009,3
1910,CNAE-2025,1910,CNAE-2009,4
192,CNAE-2025,192,CNAE-2009,3
1920,CNAE-2025,1920,CNAE-2009,4
20,CNAE-2025,20,CNAE-2009,2
20,CNAE-2025,38,CNAE-2009,2
201,CNAE-2025,201,CNAE-2009,3
201,CNAE-2025,383,CNAE-2009,3
2011,CNAE-2025,2011,CNAE-2009,4
2012,CNAE-2025,2012,CNAE-2009,4
2013,CNAE-2025,2013,CNAE-2009,4
2014,CNAE-2025,2011,CNAE-2009,4
2014,CNAE-2025,2014,CNAE-2009,4
2015,CNAE-2025,2015,CNAE-2009,4
2016,CNAE-2025,2016,CNAE-2009,4
2016,CNAE-2025,3832,CNAE-2009,4
2017,CNAE-2025,2017,CNAE-2009,4
202,CNAE-2025,202,CNAE-2009,3
2020,CNAE-2025,2020,CNAE-2009,4
203,CNAE-2025,203,CNAE-2009,3
2030,CNAE-2025,2030,CNAE-2009,4
204,CNAE-2025,204,CNAE-2009,3
2041,CNAE-2025,2041,CNAE-2009,4
2042,CNAE-2025,2042,CNAE-2009,4
205,CNAE-2025,201,CNAE-2009,3
205,CNAE-2025,205,CNAE-2009,3
2051,CNAE-2025,2014,CNAE-2009,4
2051,CNAE-2025,2059,CNAE-2009,4
2059,CNAE-2025,2051,CNAE-2009,4
2059,CNAE-2025,2052,CNAE-2009,4
2059,CNAE-2025,2053,CNAE-2009,4
2059,CNAE-2025,2059,CNAE-2009,4
206,CNAE-2025,206,CNAE-2009,3
2060,CNAE-2025,2060,CNAE-2009,4
21,CNAE-2025,21,CNAE-2009,2
211,CNAE-2025,211,CNAE-2009,3
2110,CNAE-2025,2110,CNAE-2009,4
212,CNAE-2025,212,CNAE-2009,3
2120,CNAE-2025,2120,CNAE-2009,4
22,CNAE-2025,22,CNAE-2009,2
221,CNAE-2025,221,CNAE-2009,3
2211,CNAE-2025,2211,CNAE-2009,4
2212,CNAE-2025,2219,CNAE-2009,4
222,CNAE-2025,222,CNAE-2009,3
2221,CNAE-2025,2221,CNAE-2009,4
2221,CNAE-2025,2229,CNAE-2009,4
2222,CNAE-2025,2222,CNAE-2009,4
2223,CNAE-2025,2223,CNAE-2009,4
2224,CNAE-2025,2223,CNAE-2009,4
2225,CNAE-2025,2221,CNAE-2009,4
2225,CNAE-2025,2222,CNAE-2009,4
2225,CNAE-2025,2223,CNAE-2009,4
2225,CNAE-2025,2229,CNAE-2009,4
2226,CNAE-2025,2229,CNAE-2009,4
23,CNAE-2025,13,CNAE-2009,2
23,CNAE-2025,22,CNAE-2009,2
23,CNAE-2025,23,CNAE-2009,2
231,CNAE-2025,231,CNAE-2009,3
2311,CNAE-2025,2311,CNAE-2009,4
2312,CNAE-2025,2312,CNAE-2009,4
2313,CNAE-2025,2313,CNAE-2009,4
2314,CNAE-2025,2314,CNAE-2009,4
2315,CNAE-2025,2319,CNAE-2009,4
232,CNAE-2025,232,CNAE-2009,3
2320,CNAE-2025,2320,CNAE-2009,4
233,CNAE-2025,233,CNAE-2009,3
2331,CNAE-2025,2331,CNAE-2009,4
2332,CNAE-2025,2332,CNAE-2009,4
234,CNAE-2025,234,CNAE-2009,3
2341,CNAE-2025,2341,CNAE-2009,4
2342,CNAE-2025,2342,CNAE-2009,4
2343,CNAE-2025,2343,CNAE-2009,4
2344,CNAE-2025,2344,CNAE-2009,4
2345,CNAE-2025,2349,CNAE-2009,4
235,CNAE-2025,235,CNAE-2009,3
2351,CNAE-2025,2351,CNAE-2009,4
2352,CNAE-2025,2352,CNAE-2009,4
236,CNAE-2025,222,CNAE-2009,3
236,CNAE-2025,236,CNAE-2009,3
2362,CNAE-2025,2362,CNAE-2009,4
2363,CNAE-2025,2363,CNAE-2009,4
2364,CNAE-2025,2364,CNAE-2009,4
2365,CNAE-2025,2365,CNAE-2009,4
2366,CNAE-2025,2223,CNAE-2009,4
2366,CNAE-2025,2369,CNAE-2009,4
2367,CNAE-2025,2361,CNAE-2009,4
2368,CNAE-2025,2361,CNAE-2009,4
237,CNAE-2025,237,CNAE-2009,3
2370,CNAE-2025,2370,CNAE-2009,4
239,CNAE-2025,132,CNAE-2009,3
239,CNAE-2025,239,CNAE-2009,3
2391,CNAE-2025,2391,CNAE-2009,4
2399,CNAE-2025,1320,CNAE-2009,4
2399,CNAE-2025,2399,CNAE-2009,4
24,CNAE-2025,24,CNAE-2009,2
241,CNAE-2025,241,CNAE-2009,3
2410,CNAE-2025,2410,CNAE-2009,4
242,CNAE-2025,242,CNAE-2009,3
2420,CNAE-2025,2420,CNAE-2009,4
243,CNAE-2025,243,CNAE-2009,3
2431,CNAE-2025,2431,CNAE-2009,4
2432,CNAE-2025,2432,CNAE-2009,4
2433,CNAE-2025,2433,CNAE-2009,4
2434,CNAE-2025,2434,CNAE-2009,4
244,CNAE-2025,244,CNAE-2009,3
2441,CNAE-2025,2441,CNAE-2009,4
2442,CNAE-2025,2442,CNAE-2009,4
2443,CNAE-2025,2443,CNAE-2009,4
2444,CNAE-2025,2444,CNAE-2009,4
2445,CNAE-2025,2445,CNAE-2009,4
2446,CNAE-2025,2446,CNAE-2009,4
245,CNAE-2025,245,CNAE-2009,3
2451,CNAE-2025,2451,CNAE-2009,4
2452,CNAE-2025,2452,CNAE-2009,4
2453,CNAE-2025,2453,CNAE-2009,4
2454,CNAE-2025,2453,CNAE-2009,4
2454,CNAE-2025,2454,CNAE-2009,4
25,CNAE-2025,25,CNAE-2009,2
251,CNAE-2025,251,CNAE-2009,3
2512,CNAE-2025,2512,CNAE-2009,4
2513,CNAE-2025,2511,CNAE-2009,4
2514,CNAE-2025,2511,CNAE-2009,4
252,CNAE-2025,252,CNAE-2009,3
252,CNAE-2025,253,CNAE-2009,3
2521,CNAE-2025,2521,CNAE-2009,4
2521,CNAE-2025,2530,CNAE-2009,4
2522,CNAE-2025,2529,CNAE-2009,4
253,CNAE-2025,254,CNAE-2009,3
2530,CNAE-2025,2540,CNAE-2009,4
254,CNAE-2025,255,CNAE-2009,3
2540,CNAE-2025,2550,CNAE-2009,4
255,CNAE-2025,256,CNAE-2009,3
2551,CNAE-2025,2561,CNAE-2009,4
2552,CNAE-2025,2561,CNAE-2009,4
2553,CNAE-2025,2561,CNAE-2009,4
2553,CNAE-2025,2562,CNAE-2009,4
256,CNAE-2025,257,CNAE-2009,3
2561,CNAE-2025,2571,CNAE-2009,4
2562,CNAE-2025,2572,CNAE-2009,4
2563,CNAE-2025,2573,CNAE-2009,4
259,CNAE-2025,259,CNAE-2009,3
2591,CNAE-2025,2591,CNAE-2009,4
2592,CNAE-2025,2592,CNAE-2009,4
2593,CNAE-2025,2593,CNAE-2009,4
2594,CNAE-2025,2594,CNAE-2009,4
2599,CNAE-2025,2599,CNAE-2009,4
26,CNAE-2025,26,CNAE-2009,2
26,CNAE-2025,28,CNAE-2009,2
26,CNAE-2025,32,CNAE-2009,2
261,CNAE-2025,261,CNAE-2009,3
2611,CNAE-2025,2611,CNAE-2009,4
2612,CNAE-2025,2612,CNAE-2009,4
262,CNAE-2025,262,CNAE-2009,3
262,CNAE-2025,282,CNAE-2009,3
2620,CNAE-2025,2620,CNAE-2009,4
2620,CNAE-2025,2823,CNAE-2009,4
263,CNAE-2025,263,CNAE-2009,3
2630,CNAE-2025,2630,CNAE-2009,4
264,CNAE-2025,262,CNAE-2009,3
264,CNAE-2025,264,CNAE-2009,3
2640,CNAE-2025,2620,CNAE-2009,4
2640,CNAE-2025,2640,CNAE-2009,4
265,CNAE-2025,263,CNAE-2009,3
265,CNAE-2025,265,CNAE-2009,3
2651,CNAE-2025,2630,CNAE-2009,4
2651,CNAE-2025,2651,CNAE-2009,4
2652,CNAE-2025,2652,CNAE-2009,4
266,CNAE-2025,266,CNAE-2009,3
266,CNAE-2025,325,CNAE-2009,3
2660,CNAE-2025,2660,CNAE-2009,4
2660,CNAE-2025,3250,CNAE-2009,4
267,CNAE-2025,267,CNAE-2009,3
267,CNAE-2025,268,CNAE-2009,3
2670,CNAE-2025,2670,CNAE-2009,4
2670,CNAE-2025,2680,CNAE-2009,4
27,CNAE-2025,27,CNAE-2009,2
27,CNAE-2025,28,CNAE-2009,2
271,CNAE-2025,271,CNAE-2009,3
271,CNAE-2025,279,CNAE-2009,3
2711,CNAE-2025,2711,CNAE-2009,4
2711,CNAE-2025,2712,CNAE-2009,4
2711,CNAE-2025,2790,CNAE-2009,4
2712,CNAE-2025,2712,CNAE-2009,4
272,CNAE-2025,272,CNAE-2009,3
2720,CNAE-2025,2720,CNAE-2009,4
273,CNAE-2025,273,CNAE-2009,3
2731,CNAE-2025,2731,CNAE-2009,4
2732,CNAE-2025,2732,CNAE-2009,4
2733,CNAE-2025,2733,CNAE-2009,4
274,CNAE-2025,274,CNAE-2009,3
2740,CNAE-2025,2740,CNAE-2009,4
275,CNAE-2025,275,CNAE-2009,3
2751,CNAE-2025,2751,CNAE-2009,4
2752,CNAE-2025,2752,CNAE-2009,4
279,CNAE-2025,279,CNAE-2009,3
279,CNAE-2025,284,CNAE-2009,3
2790,CNAE-2025,2790,CNAE-2009,4
2790,CNAE-2025,2849,CNAE-2009,4
28,CNAE-2025,25,CNAE-2009,2
28,CNAE-2025,28,CNAE-2009,2
281,CNAE-2025,281,CNAE-2009,3
2811,CNAE-2025,2811,CNAE-2009,4
2812,CNAE-2025,2812,CNAE-2009,4
2813,CNAE-2025,2813,CNAE-2009,4
2814,CNAE-2025,2814,CNAE-2009,4
2815,CNAE-2025,2815,CNAE-2009,4
282,CNAE-2025,252,CNAE-2009,3
282,CNAE-2025,282,CNAE-2009,3
2821,CNAE-2025,2521,CNAE-2009,4
2821,CNAE-2025,2821,CNAE-2009,4
2822,CNAE-2025,2822,CNAE-2009,4
2823,CNAE-2025,2823,CNAE-2009,4
2824,CNAE-2025,2824,CNAE-2009,4
2825,CNAE-2025,2821,CNAE-2009,4
2825,CNAE-2025,2825,CNAE-2009,4
2829,CNAE-2025,2829,CNAE-2009,4
283,CNAE-2025,283,CNAE-2009,3
283,CNAE-2025,289,CNAE-2009,3
2830,CNAE-2025,2830,CNAE-2009,4
2830,CNAE-2025,2892,CNAE-2009,4
284,CNAE-2025,284,CNAE-2009,3
2841,CNAE-2025,2841,CNAE-2009,4
2841,CNAE-2025,2849,CNAE-2009,4
2842,CNAE-2025,2849,CNAE-2009,4
289,CNAE-2025,282,CNAE-2009,3
289,CNAE-2025,289,CNAE-2009,3
2891,CNAE-2025,2891,CNAE-2009,4
2892,CNAE-2025,2892,CNAE-2009,4
2893,CNAE-2025,2829,CNAE-2009,4
2893,CNAE-2025,2893,CNAE-2009,4
2894,CNAE-2025,2894,CNAE-2009,4
2895,CNAE-2025,2895,CNAE-2009,4
2896,CNAE-2025,2896,CNAE-2009,4
2897,CNAE-2025,2896,CNAE-2009,4
2897,CNAE-2025,2899,CNAE-2009,4
2899,CNAE-2025,2899,CNAE-2009,4
29,CNAE-2025,23,CNAE-2009,2
29,CNAE-2025,27,CNAE-2009,2
29,CNAE-2025,28,CNAE-2009,2
29,CNAE-2025,29,CNAE-2009,2
291,CNAE-2025,271,CNAE-2009,3
291,CNAE-2025,291,CNAE-2009,3
2910,CNAE-2025,2711,CNAE-2009,4
2910,CNAE-2025,2910,CNAE-2009,4
292,CNAE-2025,292,CNAE-2009,3
2920,CNAE-2025,2920,CNAE-2009,4
293,CNAE-2025,231,CNAE-2009,3
293,CNAE-2025,279,CNAE-2009,3
293,CNAE-2025,281,CNAE-2009,3
293,CNAE-2025,282,CNAE-2009,3
293,CNAE-2025,293,CNAE-2009,3
2931,CNAE-2025,2790,CNAE-2009,4
2931,CNAE-2025,2931,CNAE-2009,4
2932,CNAE-2025,2312,CNAE-2009,4
2932,CNAE-2025,2811,CNAE-2009,4
2932,CNAE-2025,2825,CNAE-2009,4
2932,CNAE-2025,2932,CNAE-2009,4
30,CNAE-2025,28,CNAE-2009,2
30,CNAE-2025,30,CNAE-2009,2
301,CNAE-2025,301,CNAE-2009,3
3011,CNAE-2025,3011,CNAE-2009,4
3012,CNAE-2025,3012,CNAE-2009,4
3013,CNAE-2025,3011,CNAE-2009,4
302,CNAE-2025,302,CNAE-2009,3
3020,CNAE-2025,3020,CNAE-2009,4
303,CNAE-2025,303,CNAE-2009,3
3031,CNAE-2025,3030,CNAE-2009,4
3032,CNAE-2025,3030,CNAE-2009,4
304,CNAE-2025,304,CNAE-2009,3
3040,CNAE-2025,3040,CNAE-2009,4
309,CNAE-2025,281,CNAE-2009,3
309,CNAE-2025,309,CNAE-2009,3
3091,CNAE-2025,2811,CNAE-2009,4
3091,CNAE-2025,3091,CNAE-2009,4
3092,CNAE-2025,3091,CNAE-2009,4
3092,CNAE-2025,3092,CNAE-2009,4
3099,CNAE-2025,3099,CNAE-2009,4
31,CNAE-2025,23,CNAE-2009,2
31,CNAE-2025,31,CNAE-2009,2
310,CNAE-2025,234,CNAE-2009,3
310,CNAE-2025,310,CNAE-2009,3
3100,CNAE-2025,2342,CNAE-2009,4
3100,CNAE-2025,3101,CNAE-2009,4
3100,CNAE-2025,3102,CNAE-2009,4
3100,CNAE-2025,3103,CNAE-2009,4
3100,CNAE-2025,3109,CNAE-2009,4
32,CNAE-2025,27,CNAE-2009,2
32,CNAE-2025,32,CNAE-2009,2
321,CNAE-2025,321,CNAE-2009,3
3211,CNAE-2025,3211,CNAE-2009,4
3212,CNAE-2025,3212,CNAE-2009,4
3213,CNAE-2025,3213,CNAE-2009,4
322,CNAE-2025,322,CNAE-2009,3
3220,CNAE-2025,3220,CNAE-2009,4
323,CNAE-2025,323,CNAE-2009,3
3230,CNAE-2025,3230,CNAE-2009,4
324,CNAE-2025,324,CNAE-2009,3
3240,CNAE-2025,3240,CNAE-2009,4
325,CNAE-2025,325,CNAE-2009,3
325,CNAE-2025,329,CNAE-2009,3
3250,CNAE-2025,3250,CNAE-2009,4
3250,CNAE-2025,3299,CNAE-2009,4
329,CNAE-2025,279,CNAE-2009,3
329,CNAE-2025,323,CNAE-2009,3
329,CNAE-2025,329,CNAE-2009,3
3291,CNAE-2025,3291,CNAE-2009,4
3299,CNAE-2025,2790,CNAE-2009,4
3299,CNAE-2025,3230,CNAE-2009,4
3299,CNAE-2025,3299,CNAE-2009,4
33,CNAE-2025,30,CNAE-2009,2
33,CNAE-2025,33,CNAE-2009,2
331,CNAE-2025,304,CNAE-2009,3
331,CNAE-2025,331,CNAE-2009,3
3311,CNAE-2025,3311,CNAE-2009,4
3312,CNAE-2025,3312,CNAE-2009,4
3313,CNAE-2025,3313,CNAE-2009,4
3314,CNAE-2025,3314,CNAE-2009,4
3315,CNAE-2025,3312,CNAE-2009,4
3315,CNAE-2025,3315,CNAE-2009,4
3316,CNAE-2025,3316,CNAE-2009,4
3317,CNAE-2025,3311,CNAE-2009,4
3317,CNAE-2025,3317,CNAE-2009,4
3318,CNAE-2025,3040,CNAE-2009,4
3318,CNAE-2025,3312,CNAE-2009,4
3318,CNAE-2025,3315,CNAE-2009,4
3318,CNAE-2025,3316,CNAE-2009,4
3319,CNAE-2025,3319,CNAE-2009,4
332,CNAE-2025,332,CNAE-2009,3
3320,CNAE-2025,3320,CNAE-2009,4
D,CNAE-2025,D,CNAE-2009,1
D,CNAE-2025,H,CNAE-2009,1
35,CNAE-2025,35,CNAE-2009,2
35,CNAE-2025,52,CNAE-2009,2
351,CNAE-2025,351,CNAE-2009,3
3511,CNAE-2025,3516,CNAE-2009,4
3511,CNAE-2025,3517,CNAE-2009,4
3511,CNAE-2025,3519,CNAE-2009,4
3512,CNAE-2025,3515,CNAE-2009,4
3512,CNAE-2025,3518,CNAE-2009,4
3512,CNAE-2025,3519,CNAE-2009,4
3513,CNAE-2025,3512,CNAE-2009,4
3514,CNAE-2025,3513,CNAE-2009,4
3515,CNAE-2025,3514,CNAE-2009,4
3516,CNAE-2025,3515,CNAE-2009,4
3516,CNAE-2025,3516,CNAE-2009,4
3516,CNAE-2025,3517,CNAE-2009,4
3516,CNAE-2025,3518,CNAE-2009,4
3516,CNAE-2025,3519,CNAE-2009,4
352,CNAE-2025,352,CNAE-2009,3
352,CNAE-2025,521,CNAE-2009,3
3521,CNAE-2025,3521,CNAE-2009,4
3522,CNAE-2025,3522,CNAE-2009,4
3523,CNAE-2025,3523,CNAE-2009,4
3524,CNAE-2025,5210,CNAE-2009,4
353,CNAE-2025,353,CNAE-2009,3
3530,CNAE-2025,3530,CNAE-2009,4
354,CNAE-2025,351,CNAE-2009,3
354,CNAE-2025,352,CNAE-2009,3
3540,CNAE-2025,3514,CNAE-2009,4
3540,CNAE-2025,3523,CNAE-2009,4
E,CNAE-2025,E,CNAE-2009,1
36,CNAE-2025,36,CNAE-2009,2
360,CNAE-2025,360,CNAE-2009,3
3600,CNAE-2025,3600,CNAE-2009,4
37,CNAE-2025,37,CNAE-2009,2
370,CNAE-2025,370,CNAE-2009,3
3700,CNAE-2025,3700,CNAE-2009,4
38,CNAE-2025,38,CNAE-2009,2
381,CNAE-2025,381,CNAE-2009,3
3811,CNAE-2025,3811,CNAE-2009,4
3812,CNAE-2025,3812,CNAE-2009,4
382,CNAE-2025,382,CNAE-2009,3
382,CNAE-2025,383,CNAE-2009,3
3821,CNAE-2025,3821,CNAE-2009,4
3821,CNAE-2025,3831,CNAE-2009,4
3821,CNAE-2025,3832,CNAE-2009,4
3822,CNAE-2025,3821,CNAE-2009,4
3822,CNAE-2025,3822,CNAE-2009,4
3823,CNAE-2025,3821,CNAE-2009,4
3823,CNAE-2025,3822,CNAE-2009,4
383,CNAE-2025,382,CNAE-2009,3
3831,CNAE-2025,3821,CNAE-2009,4
3831,CNAE-2025,3822,CNAE-2009,4
3832,CNAE-2025,3821,CNAE-2009,4
3832,CNAE-2025,3822,CNAE-2009,4
3833,CNAE-2025,3821,CNAE-2009,4
3833,CNAE-2025,3822,CNAE-2009,4
39,CNAE-2025,39,CNAE-2009,2
390,CNAE-2025,390,CNAE-2009,3
3900,CNAE-2025,3900,CNAE-2009,4
F,CNAE-2025,F,CNAE-2009,1
F,CNAE-2025,N,CNAE-2009,1
41,CNAE-2025,41,CNAE-2009,2
410,CNAE-2025,412,CNAE-2009,3
4101,CNAE-2025,4121,CNAE-2009,4
4102,CNAE-2025,4122,CNAE-2009,4
42,CNAE-2025,42,CNAE-2009,2
42,CNAE-2025,43,CNAE-2009,2
421,CNAE-2025,421,CNAE-2009,3
4211,CNAE-2025,4211,CNAE-2009,4
4212,CNAE-2025,4212,CNAE-2009,4
4213,CNAE-2025,4213,CNAE-2009,4
422,CNAE-2025,422,CNAE-2009,3
4221,CNAE-2025,4221,CNAE-2009,4
4222,CNAE-2025,4222,CNAE-2009,4
429,CNAE-2025,429,CNAE-2009,3
429,CNAE-2025,439,CNAE-2009,3
4291,CNAE-2025,4291,CNAE-2009,4
4299,CNAE-2025,4299,CNAE-2009,4
4299,CNAE-2025,4399,CNAE-2009,4
43,CNAE-2025,41,CNAE-2009,2
43,CNAE-2025,42,CNAE-2009,2
43,CNAE-2025,43,CNAE-2009,2
43,CNAE-2025,82,CNAE-2009,2
431,CNAE-2025,431,CNAE-2009,3
4311,CNAE-2025,4311,CNAE-2009,4
4312,CNAE-2025,4312,CNAE-2009,4
4313,CNAE-2025,4313,CNAE-2009,4
432,CNAE-2025,432,CNAE-2009,3
432,CNAE-2025,433,CNAE-2009,3
432,CNAE-2025,439,CNAE-2009,3
4321,CNAE-2025,4321,CNAE-2009,4
4322,CNAE-2025,4322,CNAE-2009,4
4322,CNAE-2025,4399,CNAE-2009,4
4323,CNAE-2025,4329,CNAE-2009,4
4323,CNAE-2025,4339,CNAE-2009,4
4323,CNAE-2025,4399,CNAE-2009,4
4324,CNAE-2025,4329,CNAE-2009,4
433,CNAE-2025,433,CNAE-2009,3
433,CNAE-2025,439,CNAE-2009,3
4331,CNAE-2025,4331,CNAE-2009,4
4331,CNAE-2025,4339,CNAE-2009,4
4332,CNAE-2025,4332,CNAE-2009,4
4332,CNAE-2025,4339,CNAE-2009,4
4333,CNAE-2025,4333,CNAE-2009,4
4333,CNAE-2025,4339,CNAE-2009,4
4334,CNAE-2025,4334,CNAE-2009,4
4334,CNAE-2025,4339,CNAE-2009,4
4335,CNAE-2025,4339,CNAE-2009,4
4335,CNAE-2025,4399,CNAE-2009,4
434,CNAE-2025,439,CNAE-2009,3
4341,CNAE-2025,4391,CNAE-2009,4
4341,CNAE-2025,4399,CNAE-2009,4
4342,CNAE-2025,4399,CNAE-2009,4
435,CNAE-2025,421,CNAE-2009,3
435,CNAE-2025,439,CNAE-2009,3
4350,CNAE-2025,4211,CNAE-2009,4
4350,CNAE-2025,4399,CNAE-2009,4
436,CNAE-2025,829,CNAE-2009,3
4360,CNAE-2025,8299,CNAE-2009,4
439,CNAE-2025,412,CNAE-2009,3
439,CNAE-2025,439,CNAE-2009,3
4391,CNAE-2025,4399,CNAE-2009,4
4399,CNAE-2025,4121,CNAE-2009,4
4399,CNAE-2025,4122,CNAE-2009,4
4399,CNAE-2025,4399,CNAE-2009,4
G,CNAE-2025,G,CNAE-2009,1
G,CNAE-2025,N,CNAE-2009,1
46,CNAE-2025,45,CNAE-2009,2
46,CNAE-2025,46,CNAE-2009,2
46,CNAE-2025,82,CNAE-2009,2
461,CNAE-2025,451,CNAE-2009,3
461,CNAE-2025,453,CNAE-2009,3
461,CNAE-2025,454,CNAE-2009,3
461,CNAE-2025,461,CNAE-2009,3
